date;ibov;petr4;abev3;di
12/11/2019;106785;30.02;17.37;4.9
13/11/2019;105914;29.9;17.37;4.9
14/11/2019;106557;29.3;17.45;4.9
18/11/2019;106347;29.08;17.56;4.9
19/11/2019;105618;28.78;17.67;4.9
21/11/2019;107497;29.85;18.07;4.9
22/11/2019;108692;29.98;18.19;4.9
25/11/2019;108424;29.73;18.2;4.9
26/11/2019;107059;29.19;18.03;4.9
27/11/2019;107708;29.33;17.96;4.9
28/11/2019;108290;29.53;18.01;4.9
29/11/2019;108233;29.15;18.05;4.9
02/12/2019;109061;29.07;17.97;4.9
03/12/2019;108956;28.98;17.87;4.9
04/12/2019;110301;29.66;18.3;4.9
05/12/2019;110622;30.05;18.15;4.9
06/12/2019;111126;30.35;18.45;4.9
09/12/2019;110977;30.21;18.44;4.9
10/12/2019;110672;30.44;18.37;4.9
11/12/2019;110964;30.4;18.45;4.9
12/12/2019;112200;30.97;18.7;4.4
13/12/2019;112565;29.98;19.01;4.4
16/12/2019;111896;29.41;19.08;4.4
17/12/2019;112616;29.85;18.91;4.4
18/12/2019;114315;30.54;19.09;4.4
19/12/2019;115131;30.61;19.17;4.4
20/12/2019;115121;30.26;18.91;4.4
23/12/2019;115863;30.5;18.96;4.4
26/12/2019;117203;30.91;19.22;4.4
27/12/2019;116534;30.52;19.16;4.4
30/12/2019;115964;30.18;18.67;4.4
02/01/2020;118573;30.7;19.2;4.4
03/01/2020;117707;30.45;18.93;4.4
06/01/2020;116878;30.81;19.02;4.4
07/01/2020;116662;30.69;19.06;4.4
08/01/2020;116247;30.5;18.97;4.4
09/01/2020;115947;30.4;18.82;4.4
10/01/2020;115503;30.27;18.89;4.4
13/01/2020;117325;30.33;19.21;4.4
14/01/2020;117632;30;19.1;4.4
15/01/2020;116414;29.55;18.76;4.4
16/01/2020;116704;29.52;18.7;4.4
17/01/2020;118478;29.85;18.7;4.4
20/01/2020;118862;30;18.8;4.4
21/01/2020;117026;29.62;18.74;4.4
22/01/2020;118391;29.29;19.05;4.4
23/01/2020;119528;29.65;18.65;4.4
24/01/2020;118376;29.3;18.99;4.4
27/01/2020;114482;28.03;18.55;4.4
28/01/2020;116479;28.8;18.8;4.4
29/01/2020;115385;28.85;18.3;4.4
30/01/2020;115528;28.94;18.34;4.4
31/01/2020;113761;28.45;17.85;4.4
03/02/2020;114629;28.18;17.59;4.4
04/02/2020;115557;28.63;17.65;4.4
05/02/2020;116028;28.39;17.25;4.4
06/02/2020;115190;29.18;16.87;4.15
07/02/2020;113770;28.93;16.92;4.15
10/02/2020;112570;29.13;16.73;4.15
11/02/2020;115371;29.48;16.8;4.15
12/02/2020;116674;30.13;16.65;4.15
13/02/2020;115662;29.72;16.27;4.15
14/02/2020;114381;29.42;16.41;4.15
17/02/2020;115309;29.36;16.6;4.15
18/02/2020;114977;29.75;16.18;4.15
19/02/2020;116518;30.55;16.13;4.15
20/02/2020;114586;29.92;16.17;4.15
21/02/2020;113681;29.14;16.25;4.15
26/02/2020;NA;NA;NA;4.15
27/02/2020;102984;25.3;14.5;4.15
28/02/2020;104172;25.34;14.54;4.15
02/03/2020;106625;26.53;14.72;4.15
03/03/2020;105537;26.05;14.74;4.15
04/03/2020;107224;26.89;15.31;4.15
05/03/2020;102233;25.29;15.23;4.15
06/03/2020;97997;22.83;15.32;4.15
09/03/2020;86067;16.05;14.67;4.15
10/03/2020;92214;17.56;14.42;4.15
11/03/2020;85171;15.85;13.75;4.15
12/03/2020;72583;12.6;11.58;4.15
13/03/2020;82678;15.4;12.7;4.15
16/03/2020;71168;13.09;11.03;4.15
17/03/2020;74617;13;11.69;4.15
18/03/2020;66895;11.29;11.19;4.15
19/03/2020;68332;12.21;11.7;3.65
20/03/2020;67069;12;12.05;3.65
23/03/2020;63570;11.5;11.51;3.65
24/03/2020;69729;13.25;11.29;3.65
25/03/2020;74956;14.32;11.65;3.65
26/03/2020;77710;14.39;12.8;3.65
27/03/2020;73429;13.3;12.49;3.65
30/03/2020;74640;13.38;12.55;3.65
31/03/2020;73020;13.99;11.92;3.65
01/04/2020;70967;14.3;11.69;3.65
02/04/2020;72253;15.51;11.99;3.65
03/04/2020;69538;15.34;11.39;3.65
06/04/2020;74073;15.77;11.86;3.65
07/04/2020;76358;16.4;12.41;3.65
08/04/2020;78625;17.32;12.31;3.65
09/04/2020;77682;16.82;12.1;3.65
13/04/2020;78836;16.93;12.1;3.65
14/04/2020;79918;16.73;12.09;3.65
15/04/2020;78831;16.38;11.91;3.65
16/04/2020;77812;15.72;11.45;3.65
17/04/2020;78990;16.13;11.6;3.65
20/04/2020;78973;15.95;11.61;3.65
22/04/2020;80687;16.75;11.62;3.65
23/04/2020;79673;16.95;11.55;3.65
24/04/2020;75331;15.95;11.11;3.65
27/04/2020;78239;16.45;11.61;3.65
28/04/2020;81312;17.25;11.7;3.65
29/04/2020;83171;18.2;11.67;3.65
30/04/2020;80506;18.05;11.34;3.65
04/05/2020;78876;17.38;11.76;3.65
05/05/2020;79471;17.94;11.94;3.65
06/05/2020;79064;17.28;11.83;3.65
07/05/2020;78119;17.44;11.54;2.9
08/05/2020;80263;18.48;12.04;2.9
11/05/2020;79065;18.15;11.94;2.9
12/05/2020;77872;18.14;11.72;2.9
13/05/2020;77772;17.59;11.26;2.9
14/05/2020;79011;17.4;11.74;2.9
15/05/2020;77557;17.15;11.64;2.9
18/05/2020;81194;18.54;12.1;2.9
19/05/2020;80742;18.68;11.94;2.9
20/05/2020;81319;19.3;12.14;2.9
21/05/2020;83027;19.19;11.88;2.9
22/05/2020;82173;18.67;11.74;2.9
25/05/2020;85663;19.48;12.27;2.9
26/05/2020;85469;19.67;12.53;2.9
27/05/2020;87946;19.93;13.38;2.9
28/05/2020;86949;19.77;12.82;2.9
29/05/2020;87403;20.34;12.48;2.9
01/06/2020;88620;20.33;12.6;2.9
02/06/2020;91046;21.4;12.97;2.9
03/06/2020;93002;21.47;13.25;2.9
04/06/2020;93829;21.43;13.38;2.9
05/06/2020;94637;22.1;14.05;2.9
08/06/2020;97645;22.53;14.6;2.9
09/06/2020;96747;21.72;14.32;2.9
10/06/2020;94686;21.4;13.96;2.9
12/06/2020;92795;20.6;13.57;2.9
15/06/2020;92376;20.7;13.43;2.9
16/06/2020;93531;21.37;13.26;2.9
17/06/2020;95547;21.44;13.77;2.9
18/06/2020;96125;21.6;13.68;2.15
19/06/2020;96572;21.47;13.84;2.15
22/06/2020;95336;20.95;14.11;2.15
23/06/2020;95975;21.65;13.93;2.15
24/06/2020;94377;21;13.68;2.15
25/06/2020;95983;21.47;14.18;2.15
26/06/2020;93834;20.84;13.95;2.15
29/06/2020;95735;21.66;14.26;2.15
30/06/2020;95056;21.55;14.14;2.15
01/07/2020;96203;21.71;14.36;2.15
02/07/2020;96235;22.06;14.17;2.15
03/07/2020;96765;21.98;14.14;2.15
06/07/2020;98937;22.51;14.36;2.15
07/07/2020;97761;22.23;14.45;2.15
08/07/2020;99770;22.65;14.71;2.15
09/07/2020;99160;22.14;14.64;2.15
10/07/2020;100032;22.51;14.85;2.15
13/07/2020;98697;22.16;14;2.15
14/07/2020;100440;22.9;13.91;2.15
15/07/2020;101791;23.34;14.29;2.15
16/07/2020;100553;22.72;14.05;2.15
17/07/2020;102888;22.74;14.16;2.15
20/07/2020;104426;22.74;14.12;2.15
21/07/2020;104310;23.37;14.68;2.15
22/07/2020;104290;23.05;14.71;2.15
23/07/2020;102293;22.57;14.4;2.15
24/07/2020;102382;22.73;14.93;2.15
27/07/2020;104477;23.2;15.28;2.15
28/07/2020;104109;22.8;15.09;2.15
29/07/2020;105605;23.17;15.15;2.15
30/07/2020;105009;22.82;14.55;2.15
31/07/2020;102912;22.2;13.9;2.15
03/08/2020;102830;21.8;13.71;2.15
04/08/2020;101216;21.78;13.4;2.15
05/08/2020;102802;23.18;13.18;2.15
06/08/2020;104126;23.22;13.26;1.9
07/08/2020;102776;22.79;13.31;1.9
10/08/2020;103444;23.45;13.24;1.9
11/08/2020;102174;23.08;13.41;1.9
12/08/2020;102118;23.48;13.48;1.9
13/08/2020;100461;22.84;13.21;1.9
14/08/2020;101353;22.67;13.26;1.9
17/08/2020;99595;22.6;12.85;1.9
18/08/2020;102065;23.02;13.08;1.9
19/08/2020;100854;22.89;12.85;1.9
20/08/2020;101468;22.73;12.88;1.9
21/08/2020;101521;22.56;12.97;1.9
24/08/2020;102298;22.97;12.86;1.9
25/08/2020;102118;22.87;12.75;1.9
26/08/2020;100627;22.22;12.7;1.9
27/08/2020;100624;22.15;12.68;1.9
28/08/2020;102143;22.54;12.75;1.9
31/08/2020;99369;21.89;12.31;1.9
01/09/2020;102168;22.87;12.65;1.9
02/09/2020;101911;22.8;12.76;1.9
03/09/2020;100721;22.88;12.6;1.9
04/09/2020;101242;22.92;12.6;1.9
08/09/2020;100050;22.26;12.35;1.9
09/09/2020;101292;22.73;12.35;1.9
10/09/2020;98835;22.12;12.31;1.9
11/09/2020;98363;21.88;12.04;1.9
14/09/2020;100275;21.68;12.57;1.9
15/09/2020;100298;21.67;12.89;1.9
16/09/2020;99676;21.73;12.56;1.9
17/09/2020;100098;22.15;13.16;1.9
18/09/2020;98290;21.65;12.79;1.9
21/09/2020;96991;20.9;12.73;1.9
22/09/2020;97294;20.8;12.8;1.9
23/09/2020;95735;20.23;12.44;1.9
24/09/2020;97012;20.4;12.67;1.9
25/09/2020;96999;20.13;12.84;1.9
28/09/2020;94666;19.63;12.48;1.9
29/09/2020;93580;19.31;12.35;1.9
30/09/2020;94603;19.61;12.54;1.9
01/10/2020;95479;19.85;12.7;1.9
02/10/2020;94016;19.02;12.53;1.9
05/10/2020;96089;20.03;12.81;1.9
06/10/2020;95615;19.93;13.34;1.9
07/10/2020;95526;19.79;13.53;1.9
08/10/2020;97920;20.44;13.68;1.9
09/10/2020;97483;19.8;13.57;1.9
